LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,LapTimeSec,Sector1Sec,Sector2Sec,Sector3Sec,Driver,Year,GP
31.0,0 days 00:01:37.083000,0 days 00:00:30.944000,0 days 00:00:42.127000,0 days 00:00:24.012000,HARD,18.0,97.083,30.944,42.127,24.012,NOR,2024,Bahrain
32.0,0 days 00:01:37.171000,0 days 00:00:30.994000,0 days 00:00:42.140000,0 days 00:00:24.037000,HARD,19.0,97.171,30.994,42.14,24.037,NOR,2024,Bahrain
33.0,0 days 00:01:39.626000,0 days 00:00:31.223000,0 days 00:00:42.016000,0 days 00:00:26.387000,HARD,20.0,99.626,31.223,42.016,26.387,NOR,2024,Bahrain
35.0,0 days 00:01:34.476000,0 days 00:00:30.320000,0 days 00:00:40.838000,0 days 00:00:23.318000,HARD,2.0,94.476,30.32,40.838,23.318,NOR,2024,Bahrain
36.0,0 days 00:01:35.690000,0 days 00:00:30.162000,0 days 00:00:42.072000,0 days 00:00:23.456000,HARD,3.0,95.69,30.162,42.072,23.456,NOR,2024,Bahrain
37.0,0 days 00:01:35.067000,0 days 00:00:30.355000,0 days 00:00:41.339000,0 days 00:00:23.373000,HARD,4.0,95.067,30.355,41.339,23.373,NOR,2024,Bahrain
38.0,0 days 00:01:35.149000,0 days 00:00:30.480000,0 days 00:00:41.161000,0 days 00:00:23.508000,HARD,5.0,95.149,30.48,41.161,23.508,NOR,2024,Bahrain
39.0,0 days 00:01:34.880000,0 days 00:00:30.350000,0 days 00:00:41.047000,0 days 00:00:23.483000,HARD,6.0,94.88,30.35,41.047,23.483,NOR,2024,Bahrain
40.0,0 days 00:01:35.276000,0 days 00:00:30.366000,0 days 00:00:41.222000,0 days 00:00:23.688000,HARD,7.0,95.276,30.366,41.222,23.688,NOR,2024,Bahrain
41.0,0 days 00:01:35.069000,0 days 00:00:30.318000,0 days 00:00:41.261000,0 days 00:00:23.490000,HARD,8.0,95.069,30.318,41.261,23.49,NOR,2024,Bahrain
42.0,0 days 00:01:35.165000,0 days 00:00:30.402000,0 days 00:00:41.212000,0 days 00:00:23.551000,HARD,9.0,95.165,30.402,41.212,23.551,NOR,2024,Bahrain
43.0,0 days 00:01:35.295000,0 days 00:00:30.462000,0 days 00:00:41.196000,0 days 00:00:23.637000,HARD,10.0,95.295,30.462,41.196,23.637,NOR,2024,Bahrain
44.0,0 days 00:01:35.346000,0 days 00:00:30.488000,0 days 00:00:41.267000,0 days 00:00:23.591000,HARD,11.0,95.346,30.488,41.267,23.591,NOR,2024,Bahrain
45.0,0 days 00:01:35.338000,0 days 00:00:30.468000,0 days 00:00:41.240000,0 days 00:00:23.630000,HARD,12.0,95.338,30.468,41.24,23.63,NOR,2024,Bahrain
46.0,0 days 00:01:35.371000,0 days 00:00:30.485000,0 days 00:00:41.244000,0 days 00:00:23.642000,HARD,13.0,95.371,30.485,41.244,23.642,NOR,2024,Bahrain
47.0,0 days 00:01:35.485000,0 days 00:00:30.546000,0 days 00:00:41.341000,0 days 00:00:23.598000,HARD,14.0,95.485,30.546,41.341,23.598,NOR,2024,Bahrain
48.0,0 days 00:01:35.717000,0 days 00:00:30.638000,0 days 00:00:41.369000,0 days 00:00:23.710000,HARD,15.0,95.717,30.638,41.369,23.71,NOR,2024,Bahrain
49.0,0 days 00:01:35.674000,0 days 00:00:30.640000,0 days 00:00:41.340000,0 days 00:00:23.694000,HARD,16.0,95.674,30.64,41.34,23.694,NOR,2024,Bahrain
50.0,0 days 00:01:35.657000,0 days 00:00:30.563000,0 days 00:00:41.375000,0 days 00:00:23.719000,HARD,17.0,95.657,30.563,41.375,23.719,NOR,2024,Bahrain
51.0,0 days 00:01:36.038000,0 days 00:00:30.786000,0 days 00:00:41.516000,0 days 00:00:23.736000,HARD,18.0,96.038,30.786,41.516,23.736,NOR,2024,Bahrain
52.0,0 days 00:01:35.922000,0 days 00:00:30.655000,0 days 00:00:41.461000,0 days 00:00:23.806000,HARD,19.0,95.922,30.655,41.461,23.806,NOR,2024,Bahrain
53.0,0 days 00:01:35.782000,0 days 00:00:30.666000,0 days 00:00:41.392000,0 days 00:00:23.724000,HARD,20.0,95.782,30.666,41.392,23.724,NOR,2024,Bahrain
54.0,0 days 00:01:35.934000,0 days 00:00:30.672000,0 days 00:00:41.387000,0 days 00:00:23.875000,HARD,21.0,95.934,30.672,41.387,23.875,NOR,2024,Bahrain
55.0,0 days 00:01:36.223000,0 days 00:00:31.035000,0 days 00:00:41.372000,0 days 00:00:23.816000,HARD,22.0,96.223,31.035,41.372,23.816,NOR,2024,Bahrain
56.0,0 days 00:01:35.976000,0 days 00:00:30.691000,0 days 00:00:41.471000,0 days 00:00:23.814000,HARD,23.0,95.976,30.691,41.471,23.814,NOR,2024,Bahrain
57.0,0 days 00:01:36.582000,0 days 00:00:30.771000,0 days 00:00:41.992000,0 days 00:00:23.819000,HARD,24.0,96.582,30.771,41.992,23.819,NOR,2024,Bahrain
1.0,0 days 00:01:40.620000,,0 days 00:00:42.861000,0 days 00:00:23.765000,SOFT,4.0,100.62,,42.861,23.765,SAI,2024,Bahrain
2.0,0 days 00:01:37.236000,0 days 00:00:30.974000,0 days 00:00:42.366000,0 days 00:00:23.896000,SOFT,5.0,97.236,30.974,42.366,23.896,SAI,2024,Bahrain
3.0,0 days 00:01:37.080000,0 days 00:00:31.049000,0 days 00:00:42.179000,0 days 00:00:23.852000,SOFT,6.0,97.08,31.049,42.179,23.852,SAI,2024,Bahrain
4.0,0 days 00:01:37.264000,0 days 00:00:30.957000,0 days 00:00:42.373000,0 days 00:00:23.934000,SOFT,7.0,97.264,30.957,42.373,23.934,SAI,2024,Bahrain
5.0,0 days 00:01:38.032000,0 days 00:00:30.967000,0 days 00:00:42.821000,0 days 00:00:24.244000,SOFT,8.0,98.032,30.967,42.821,24.244,SAI,2024,Bahrain
6.0,0 days 00:01:37.741000,0 days 00:00:30.879000,0 days 00:00:42.803000,0 days 00:00:24.059000,SOFT,9.0,97.741,30.879,42.803,24.059,SAI,2024,Bahrain
7.0,0 days 00:01:38.260000,0 days 00:00:30.847000,0 days 00:00:43.148000,0 days 00:00:24.265000,SOFT,10.0,98.26,30.847,43.148,24.265,SAI,2024,Bahrain
8.0,0 days 00:01:38.183000,0 days 00:00:31.341000,0 days 00:00:42.701000,0 days 00:00:24.141000,SOFT,11.0,98.183,31.341,42.701,24.141,SAI,2024,Bahrain
9.0,0 days 00:01:38.030000,0 days 00:00:30.990000,0 days 00:00:42.868000,0 days 00:00:24.172000,SOFT,12.0,98.03,30.99,42.868,24.172,SAI,2024,Bahrain
10.0,0 days 00:01:37.608000,0 days 00:00:30.819000,0 days 00:00:42.638000,0 days 00:00:24.151000,SOFT,13.0,97.608,30.819,42.638,24.151,SAI,2024,Bahrain
11.0,0 days 00:01:37.656000,0 days 00:00:31.266000,0 days 00:00:42.386000,0 days 00:00:24.004000,SOFT,14.0,97.656,31.266,42.386,24.004,SAI,2024,Bahrain
12.0,0 days 00:01:37.650000,0 days 00:00:31.089000,0 days 00:00:42.460000,0 days 00:00:24.101000,SOFT,15.0,97.65,31.089,42.46,24.101,SAI,2024,Bahrain
13.0,0 days 00:01:37.243000,0 days 00:00:31.025000,0 days 00:00:42.212000,0 days 00:00:24.006000,SOFT,16.0,97.243,31.025,42.212,24.006,SAI,2024,Bahrain
14.0,0 days 00:01:39.753000,0 days 00:00:31.011000,0 days 00:00:42.119000,0 days 00:00:26.623000,SOFT,17.0,99.753,31.011,42.119,26.623,SAI,2024,Bahrain
16.0,0 days 00:01:36.376000,0 days 00:00:30.412000,0 days 00:00:42.131000,0 days 00:00:23.833000,HARD,2.0,96.376,30.412,42.131,23.833,SAI,2024,Bahrain
17.0,0 days 00:01:35.507000,0 days 00:00:30.202000,0 days 00:00:41.758000,0 days 00:00:23.547000,HARD,3.0,95.507,30.202,41.758,23.547,SAI,2024,Bahrain
18.0,0 days 00:01:36.088000,0 days 00:00:30.590000,0 days 00:00:41.964000,0 days 00:00:23.534000,HARD,4.0,96.088,30.59,41.964,23.534,SAI,2024,Bahrain
19.0,0 days 00:01:36.236000,0 days 00:00:30.805000,0 days 00:00:41.897000,0 days 00:00:23.534000,HARD,5.0,96.236,30.805,41.897,23.534,SAI,2024,Bahrain
20.0,0 days 00:01:36.034000,0 days 00:00:30.786000,0 days 00:00:41.660000,0 days 00:00:23.588000,HARD,6.0,96.034,30.786,41.66,23.588,SAI,2024,Bahrain
21.0,0 days 00:01:36.104000,0 days 00:00:30.796000,0 days 00:00:41.752000,0 days 00:00:23.556000,HARD,7.0,96.104,30.796,41.752,23.556,SAI,2024,Bahrain
22.0,0 days 00:01:36.008000,0 days 00:00:30.686000,0 days 00:00:41.770000,0 days 00:00:23.552000,HARD,8.0,96.008,30.686,41.77,23.552,SAI,2024,Bahrain
23.0,0 days 00:01:36.149000,0 days 00:00:30.738000,0 days 00:00:41.797000,0 days 00:00:23.614000,HARD,9.0,96.149,30.738,41.797,23.614,SAI,2024,Bahrain
24.0,0 days 00:01:36.200000,0 days 00:00:30.698000,0 days 00:00:41.881000,0 days 00:00:23.621000,HARD,10.0,96.2,30.698,41.881,23.621,SAI,2024,Bahrain
25.0,0 days 00:01:36.220000,0 days 00:00:30.724000,0 days 00:00:41.907000,0 days 00:00:23.589000,HARD,11.0,96.22,30.724,41.907,23.589,SAI,2024,Bahrain
26.0,0 days 00:01:36.221000,0 days 00:00:30.714000,0 days 00:00:41.878000,0 days 00:00:23.629000,HARD,12.0,96.221,30.714,41.878,23.629,SAI,2024,Bahrain
27.0,0 days 00:01:36.272000,0 days 00:00:30.807000,0 days 00:00:41.836000,0 days 00:00:23.629000,HARD,13.0,96.272,30.807,41.836,23.629,SAI,2024,Bahrain
28.0,0 days 00:01:36.534000,0 days 00:00:30.901000,0 days 00:00:41.965000,0 days 00:00:23.668000,HARD,14.0,96.534,30.901,41.965,23.668,SAI,2024,Bahrain
29.0,0 days 00:01:36.600000,0 days 00:00:30.852000,0 days 00:00:41.970000,0 days 00:00:23.778000,HARD,15.0,96.6,30.852,41.97,23.778,SAI,2024,Bahrain
30.0,0 days 00:01:36.337000,0 days 00:00:30.746000,0 days 00:00:41.897000,0 days 00:00:23.694000,HARD,16.0,96.337,30.746,41.897,23.694,SAI,2024,Bahrain
31.0,0 days 00:01:36.537000,0 days 00:00:30.851000,0 days 00:00:41.959000,0 days 00:00:23.727000,HARD,17.0,96.537,30.851,41.959,23.727,SAI,2024,Bahrain
32.0,0 days 00:01:36.762000,0 days 00:00:30.873000,0 days 00:00:42.115000,0 days 00:00:23.774000,HARD,18.0,96.762,30.873,42.115,23.774,SAI,2024,Bahrain
33.0,0 days 00:01:36.556000,0 days 00:00:30.833000,0 days 00:00:41.987000,0 days 00:00:23.736000,HARD,19.0,96.556,30.833,41.987,23.736,SAI,2024,Bahrain
34.0,0 days 00:01:36.551000,0 days 00:00:30.858000,0 days 00:00:41.933000,0 days 00:00:23.760000,HARD,20.0,96.551,30.858,41.933,23.76,SAI,2024,Bahrain
35.0,0 days 00:01:39.274000,0 days 00:00:30.872000,0 days 00:00:42.117000,0 days 00:00:26.285000,HARD,21.0,99.274,30.872,42.117,26.285,SAI,2024,Bahrain
37.0,0 days 00:01:35.302000,0 days 00:00:30.695000,0 days 00:00:41.390000,0 days 00:00:23.217000,HARD,2.0,95.302,30.695,41.39,23.217,SAI,2024,Bahrain
38.0,0 days 00:01:35.100000,0 days 00:00:30.631000,0 days 00:00:41.329000,0 days 00:00:23.140000,HARD,3.0,95.1,30.631,41.329,23.14,SAI,2024,Bahrain
39.0,0 days 00:01:34.709000,0 days 00:00:30.481000,0 days 00:00:41.066000,0 days 00:00:23.162000,HARD,4.0,94.709,30.481,41.066,23.162,SAI,2024,Bahrain
40.0,0 days 00:01:34.739000,0 days 00:00:30.382000,0 days 00:00:41.146000,0 days 00:00:23.211000,HARD,5.0,94.739,30.382,41.146,23.211,SAI,2024,Bahrain
41.0,0 days 00:01:35.041000,0 days 00:00:30.638000,0 days 00:00:41.205000,0 days 00:00:23.198000,HARD,6.0,95.041,30.638,41.205,23.198,SAI,2024,Bahrain
42.0,0 days 00:01:34.861000,0 days 00:00:30.448000,0 days 00:00:41.195000,0 days 00:00:23.218000,HARD,7.0,94.861,30.448,41.195,23.218,SAI,2024,Bahrain
43.0,0 days 00:01:34.795000,0 days 00:00:30.387000,0 days 00:00:41.201000,0 days 00:00:23.207000,HARD,8.0,94.795,30.387,41.201,23.207,SAI,2024,Bahrain
44.0,0 days 00:01:34.507000,0 days 00:00:30.350000,0 days 00:00:40.971000,0 days 00:00:23.186000,HARD,9.0,94.507,30.35,40.971,23.186,SAI,2024,Bahrain
45.0,0 days 00:01:34.790000,0 days 00:00:30.398000,0 days 00:00:41.123000,0 days 00:00:23.269000,HARD,10.0,94.79,30.398,41.123,23.269,SAI,2024,Bahrain
46.0,0 days 00:01:34.853000,0 days 00:00:30.466000,0 days 00:00:41.116000,0 days 00:00:23.271000,HARD,11.0,94.853,30.466,41.116,23.271,SAI,2024,Bahrain
47.0,0 days 00:01:34.901000,0 days 00:00:30.455000,0 days 00:00:41.086000,0 days 00:00:23.360000,HARD,12.0,94.901,30.455,41.086,23.36,SAI,2024,Bahrain
48.0,0 days 00:01:34.981000,0 days 00:00:30.602000,0 days 00:00:41.028000,0 days 00:00:23.351000,HARD,13.0,94.981,30.602,41.028,23.351,SAI,2024,Bahrain
49.0,0 days 00:01:35.440000,0 days 00:00:30.499000,0 days 00:00:41.580000,0 days 00:00:23.361000,HARD,14.0,95.44,30.499,41.58,23.361,SAI,2024,Bahrain
50.0,0 days 00:01:35.142000,0 days 00:00:30.468000,0 days 00:00:41.331000,0 days 00:00:23.343000,HARD,15.0,95.142,30.468,41.331,23.343,SAI,2024,Bahrain
51.0,0 days 00:01:35.282000,0 days 00:00:30.502000,0 days 00:00:41.387000,0 days 00:00:23.393000,HARD,16.0,95.282,30.502,41.387,23.393,SAI,2024,Bahrain
52.0,0 days 00:01:35.083000,0 days 00:00:30.522000,0 days 00:00:41.259000,0 days 00:00:23.302000,HARD,17.0,95.083,30.522,41.259,23.302,SAI,2024,Bahrain
53.0,0 days 00:01:35.211000,0 days 00:00:30.491000,0 days 00:00:41.288000,0 days 00:00:23.432000,HARD,18.0,95.211,30.491,41.288,23.432,SAI,2024,Bahrain
54.0,0 days 00:01:35.309000,0 days 00:00:30.555000,0 days 00:00:41.277000,0 days 00:00:23.477000,HARD,19.0,95.309,30.555,41.277,23.477,SAI,2024,Bahrain
55.0,0 days 00:01:35.407000,0 days 00:00:30.699000,0 days 00:00:41.192000,0 days 00:00:23.516000,HARD,20.0,95.407,30.699,41.192,23.516,SAI,2024,Bahrain
56.0,0 days 00:01:35.305000,0 days 00:00:30.593000,0 days 00:00:41.180000,0 days 00:00:23.532000,HARD,21.0,95.305,30.593,41.18,23.532,SAI,2024,Bahrain
57.0,0 days 00:01:35.327000,0 days 00:00:30.550000,0 days 00:00:41.125000,0 days 00:00:23.652000,HARD,22.0,95.327,30.55,41.125,23.652,SAI,2024,Bahrain
1.0,0 days 00:01:40.053000,,0 days 00:00:42.610000,0 days 00:00:23.856000,SOFT,4.0,100.053,,42.61,23.856,PER,2024,Bahrain
2.0,0 days 00:01:36.541000,0 days 00:00:30.678000,0 days 00:00:41.867000,0 days 00:00:23.996000,SOFT,5.0,96.541,30.678,41.867,23.996,PER,2024,Bahrain
3.0,0 days 00:01:37.297000,0 days 00:00:30.596000,0 days 00:00:42.478000,0 days 00:00:24.223000,SOFT,6.0,97.297,30.596,42.478,24.223,PER,2024,Bahrain
4.0,0 days 00:01:37.722000,0 days 00:00:30.716000,0 days 00:00:42.623000,0 days 00:00:24.383000,SOFT,7.0,97.722,30.716,42.623,24.383,PER,2024,Bahrain
5.0,0 days 00:01:38.044000,0 days 00:00:30.997000,0 days 00:00:42.754000,0 days 00:00:24.293000,SOFT,8.0,98.044,30.997,42.754,24.293,PER,2024,Bahrain
6.0,0 days 00:01:37.823000,0 days 00:00:30.843000,0 days 00:00:42.702000,0 days 00:00:24.278000,SOFT,9.0,97.823,30.843,42.702,24.278,PER,2024,Bahrain
7.0,0 days 00:01:37.821000,0 days 00:00:31.013000,0 days 00:00:42.682000,0 days 00:00:24.126000,SOFT,10.0,97.821,31.013,42.682,24.126,PER,2024,Bahrain
8.0,0 days 00:01:37.838000,0 days 00:00:31.305000,0 days 00:00:42.428000,0 days 00:00:24.105000,SOFT,11.0,97.838,31.305,42.428,24.105,PER,2024,Bahrain
9.0,0 days 00:01:37.596000,0 days 00:00:31.145000,0 days 00:00:42.395000,0 days 00:00:24.056000,SOFT,12.0,97.596,31.145,42.395,24.056,PER,2024,Bahrain
10.0,0 days 00:01:37.630000,0 days 00:00:31.178000,0 days 00:00:42.322000,0 days 00:00:24.130000,SOFT,13.0,97.63,31.178,42.322,24.13,PER,2024,Bahrain
11.0,0 days 00:01:37.836000,0 days 00:00:31.054000,0 days 00:00:42.473000,0 days 00:00:24.309000,SOFT,14.0,97.836,31.054,42.473,24.309,PER,2024,Bahrain
12.0,0 days 00:01:40.277000,0 days 00:00:30.891000,0 days 00:00:42.506000,0 days 00:00:26.880000,SOFT,15.0,100.277,30.891,42.506,26.88,PER,2024,Bahrain
14.0,0 days 00:01:35.606000,0 days 00:00:30.063000,0 days 00:00:41.855000,0 days 00:00:23.688000,HARD,2.0,95.606,30.063,41.855,23.688,PER,2024,Bahrain
15.0,0 days 00:01:36.815000,0 days 00:00:30.785000,0 days 00:00:41.795000,0 days 00:00:24.235000,HARD,3.0,96.815,30.785,41.795,24.235,PER,2024,Bahrain
16.0,0 days 00:01:35.783000,0 days 00:00:30.569000,0 days 00:00:41.558000,0 days 00:00:23.656000,HARD,4.0,95.783,30.569,41.558,23.656,PER,2024,Bahrain
17.0,0 days 00:01:36.454000,0 days 00:00:30.922000,0 days 00:00:41.823000,0 days 00:00:23.709000,HARD,5.0,96.454,30.922,41.823,23.709,PER,2024,Bahrain
18.0,0 days 00:01:36.311000,0 days 00:00:30.803000,0 days 00:00:41.835000,0 days 00:00:23.673000,HARD,6.0,96.311,30.803,41.835,23.673,PER,2024,Bahrain
19.0,0 days 00:01:36.038000,0 days 00:00:30.702000,0 days 00:00:41.633000,0 days 00:00:23.703000,HARD,7.0,96.038,30.702,41.633,23.703,PER,2024,Bahrain
20.0,0 days 00:01:36.278000,0 days 00:00:30.918000,0 days 00:00:41.686000,0 days 00:00:23.674000,HARD,8.0,96.278,30.918,41.686,23.674,PER,2024,Bahrain
21.0,0 days 00:01:36.165000,0 days 00:00:30.849000,0 days 00:00:41.610000,0 days 00:00:23.706000,HARD,9.0,96.165,30.849,41.61,23.706,PER,2024,Bahrain
22.0,0 days 00:01:36.037000,0 days 00:00:30.824000,0 days 00:00:41.536000,0 days 00:00:23.677000,HARD,10.0,96.037,30.824,41.536,23.677,PER,2024,Bahrain
23.0,0 days 00:01:36.249000,0 days 00:00:30.840000,0 days 00:00:41.729000,0 days 00:00:23.680000,HARD,11.0,96.249,30.84,41.729,23.68,PER,2024,Bahrain
24.0,0 days 00:01:36.211000,0 days 00:00:30.792000,0 days 00:00:41.687000,0 days 00:00:23.732000,HARD,12.0,96.211,30.792,41.687,23.732,PER,2024,Bahrain
25.0,0 days 00:01:36.344000,0 days 00:00:30.878000,0 days 00:00:41.719000,0 days 00:00:23.747000,HARD,13.0,96.344,30.878,41.719,23.747,PER,2024,Bahrain
26.0,0 days 00:01:36.347000,0 days 00:00:30.938000,0 days 00:00:41.666000,0 days 00:00:23.743000,HARD,14.0,96.347,30.938,41.666,23.743,PER,2024,Bahrain
27.0,0 days 00:01:36.233000,0 days 00:00:30.853000,0 days 00:00:41.543000,0 days 00:00:23.837000,HARD,15.0,96.233,30.853,41.543,23.837,PER,2024,Bahrain
28.0,0 days 00:01:36.226000,0 days 00:00:30.929000,0 days 00:00:41.588000,0 days 00:00:23.709000,HARD,16.0,96.226,30.929,41.588,23.709,PER,2024,Bahrain
29.0,0 days 00:01:36.437000,0 days 00:00:30.926000,0 days 00:00:41.749000,0 days 00:00:23.762000,HARD,17.0,96.437,30.926,41.749,23.762,PER,2024,Bahrain
30.0,0 days 00:01:36.313000,0 days 00:00:30.916000,0 days 00:00:41.643000,0 days 00:00:23.754000,HARD,18.0,96.313,30.916,41.643,23.754,PER,2024,Bahrain
31.0,0 days 00:01:36.339000,0 days 00:00:30.843000,0 days 00:00:41.752000,0 days 00:00:23.744000,HARD,19.0,96.339,30.843,41.752,23.744,PER,2024,Bahrain
32.0,0 days 00:01:36.276000,0 days 00:00:30.856000,0 days 00:00:41.671000,0 days 00:00:23.749000,HARD,20.0,96.276,30.856,41.671,23.749,PER,2024,Bahrain
33.0,0 days 00:01:36.564000,0 days 00:00:30.907000,0 days 00:00:41.752000,0 days 00:00:23.905000,HARD,21.0,96.564,30.907,41.752,23.905,PER,2024,Bahrain
34.0,0 days 00:01:36.378000,0 days 00:00:30.840000,0 days 00:00:41.734000,0 days 00:00:23.804000,HARD,22.0,96.378,30.84,41.734,23.804,PER,2024,Bahrain
35.0,0 days 00:01:36.776000,0 days 00:00:30.938000,0 days 00:00:41.910000,0 days 00:00:23.928000,HARD,23.0,96.776,30.938,41.91,23.928,PER,2024,Bahrain
36.0,0 days 00:01:39.365000,0 days 00:00:31.014000,0 days 00:00:41.781000,0 days 00:00:26.570000,HARD,24.0,99.365,31.014,41.781,26.57,PER,2024,Bahrain
38.0,0 days 00:01:34.804000,0 days 00:00:30.581000,0 days 00:00:40.931000,0 days 00:00:23.292000,SOFT,2.0,94.804,30.581,40.931,23.292,PER,2024,Bahrain
39.0,0 days 00:01:34.607000,0 days 00:00:30.563000,0 days 00:00:40.893000,0 days 00:00:23.151000,SOFT,3.0,94.607,30.563,40.893,23.151,PER,2024,Bahrain
40.0,0 days 00:01:34.364000,0 days 00:00:30.400000,0 days 00:00:40.772000,0 days 00:00:23.192000,SOFT,4.0,94.364,30.4,40.772,23.192,PER,2024,Bahrain
41.0,0 days 00:01:34.400000,0 days 00:00:30.351000,0 days 00:00:40.884000,0 days 00:00:23.165000,SOFT,5.0,94.4,30.351,40.884,23.165,PER,2024,Bahrain
42.0,0 days 00:01:34.525000,0 days 00:00:30.299000,0 days 00:00:40.985000,0 days 00:00:23.241000,SOFT,6.0,94.525,30.299,40.985,23.241,PER,2024,Bahrain
43.0,0 days 00:01:34.797000,0 days 00:00:30.403000,0 days 00:00:41.148000,0 days 00:00:23.246000,SOFT,7.0,94.797,30.403,41.148,23.246,PER,2024,Bahrain
44.0,0 days 00:01:34.799000,0 days 00:00:30.389000,0 days 00:00:41.028000,0 days 00:00:23.382000,SOFT,8.0,94.799,30.389,41.028,23.382,PER,2024,Bahrain
45.0,0 days 00:01:34.592000,0 days 00:00:30.338000,0 days 00:00:40.986000,0 days 00:00:23.268000,SOFT,9.0,94.592,30.338,40.986,23.268,PER,2024,Bahrain
46.0,0 days 00:01:34.844000,0 days 00:00:30.410000,0 days 00:00:41.109000,0 days 00:00:23.325000,SOFT,10.0,94.844,30.41,41.109,23.325,PER,2024,Bahrain
47.0,0 days 00:01:34.730000,0 days 00:00:30.281000,0 days 00:00:41.074000,0 days 00:00:23.375000,SOFT,11.0,94.73,30.281,41.074,23.375,PER,2024,Bahrain
48.0,0 days 00:01:34.885000,0 days 00:00:30.358000,0 days 00:00:41.147000,0 days 00:00:23.380000,SOFT,12.0,94.885,30.358,41.147,23.38,PER,2024,Bahrain
49.0,0 days 00:01:34.966000,0 days 00:00:30.400000,0 days 00:00:41.133000,0 days 00:00:23.433000,SOFT,13.0,94.966,30.4,41.133,23.433,PER,2024,Bahrain
50.0,0 days 00:01:35.082000,0 days 00:00:30.366000,0 days 00:00:41.337000,0 days 00:00:23.379000,SOFT,14.0,95.082,30.366,41.337,23.379,PER,2024,Bahrain
51.0,0 days 00:01:34.940000,0 days 00:00:30.360000,0 days 00:00:41.144000,0 days 00:00:23.436000,SOFT,15.0,94.94,30.36,41.144,23.436,PER,2024,Bahrain
52.0,0 days 00:01:35.183000,0 days 00:00:30.577000,0 days 00:00:41.129000,0 days 00:00:23.477000,SOFT,16.0,95.183,30.577,41.129,23.477,PER,2024,Bahrain
53.0,0 days 00:01:35.842000,0 days 00:00:30.638000,0 days 00:00:41.522000,0 days 00:00:23.682000,SOFT,17.0,95.842,30.638,41.522,23.682,PER,2024,Bahrain
54.0,0 days 00:01:35.459000,0 days 00:00:30.578000,0 days 00:00:41.382000,0 days 00:00:23.499000,SOFT,18.0,95.459,30.578,41.382,23.499,PER,2024,Bahrain
55.0,0 days 00:01:35.611000,0 days 00:00:30.683000,0 days 00:00:41.420000,0 days 00:00:23.508000,SOFT,19.0,95.611,30.683,41.42,23.508,PER,2024,Bahrain
56.0,0 days 00:01:35.568000,0 days 00:00:30.539000,0 days 00:00:41.406000,0 days 00:00:23.623000,SOFT,20.0,95.568,30.539,41.406,23.623,PER,2024,Bahrain
57.0,0 days 00:01:35.746000,0 days 00:00:30.521000,0 days 00:00:41.600000,0 days 00:00:23.625000,SOFT,21.0,95.746,30.521,41.6,23.625,PER,2024,Bahrain
1.0,0 days 00:01:39.228000,,0 days 00:00:42.099000,0 days 00:00:23.694000,SOFT,4.0,99.228,,42.099,23.694,RUS,2024,Bahrain
2.0,0 days 00:01:36.635000,0 days 00:00:30.829000,0 days 00:00:42.038000,0 days 00:00:23.768000,SOFT,5.0,96.635,30.829,42.038,23.768,RUS,2024,Bahrain
3.0,0 days 00:01:36.406000,0 days 00:00:30.367000,0 days 00:00:42.202000,0 days 00:00:23.837000,SOFT,6.0,96.406,30.367,42.202,23.837,RUS,2024,Bahrain
4.0,0 days 00:01:37.738000,0 days 00:00:31.135000,0 days 00:00:42.609000,0 days 00:00:23.994000,SOFT,7.0,97.738,31.135,42.609,23.994,RUS,2024,Bahrain
5.0,0 days 00:01:38.116000,0 days 00:00:31.636000,0 days 00:00:42.573000,0 days 00:00:23.907000,SOFT,8.0,98.116,31.636,42.573,23.907,RUS,2024,Bahrain
6.0,0 days 00:01:37.784000,0 days 00:00:31.360000,0 days 00:00:42.508000,0 days 00:00:23.916000,SOFT,9.0,97.784,31.36,42.508,23.916,RUS,2024,Bahrain
7.0,0 days 00:01:38.082000,0 days 00:00:31.480000,0 days 00:00:42.577000,0 days 00:00:24.025000,SOFT,10.0,98.082,31.48,42.577,24.025,RUS,2024,Bahrain
8.0,0 days 00:01:37.862000,0 days 00:00:31.238000,0 days 00:00:42.646000,0 days 00:00:23.978000,SOFT,11.0,97.862,31.238,42.646,23.978,RUS,2024,Bahrain
9.0,0 days 00:01:37.730000,0 days 00:00:31.120000,0 days 00:00:42.578000,0 days 00:00:24.032000,SOFT,12.0,97.73,31.12,42.578,24.032,RUS,2024,Bahrain
10.0,0 days 00:01:37.782000,0 days 00:00:31.247000,0 days 00:00:42.538000,0 days 00:00:23.997000,SOFT,13.0,97.782,31.247,42.538,23.997,RUS,2024,Bahrain
11.0,0 days 00:01:40.515000,0 days 00:00:31.392000,0 days 00:00:42.646000,0 days 00:00:26.477000,SOFT,14.0,100.515,31.392,42.646,26.477,RUS,2024,Bahrain
13.0,0 days 00:01:37.167000,0 days 00:00:30.759000,0 days 00:00:42.479000,0 days 00:00:23.929000,HARD,2.0,97.167,30.759,42.479,23.929,RUS,2024,Bahrain
14.0,0 days 00:01:37.571000,0 days 00:00:30.851000,0 days 00:00:42.740000,0 days 00:00:23.980000,HARD,3.0,97.571,30.851,42.74,23.98,RUS,2024,Bahrain
15.0,0 days 00:01:36.922000,0 days 00:00:31.038000,0 days 00:00:42.152000,0 days 00:00:23.732000,HARD,4.0,96.922,31.038,42.152,23.732,RUS,2024,Bahrain
